"","year","race","FORCE_USED","HAD_WEAPON"
"9225",2014,"A",FALSE,FALSE
"9226",2014,"A",FALSE,FALSE
"9227",2014,"B",FALSE,FALSE
"9228",2014,"Q",FALSE,FALSE
"9229",2014,"W",FALSE,FALSE
"9230",2014,"B",FALSE,FALSE
"9231",2014,"A",TRUE,FALSE
"9232",2014,"A",FALSE,FALSE
"9233",2014,"A",FALSE,FALSE
"9234",2014,"P",FALSE,FALSE
"9235",2014,"P",FALSE,FALSE
"9236",2014,"Q",FALSE,FALSE
"9237",2014,"Q",FALSE,FALSE
"9238",2014,"Q",FALSE,FALSE
"9239",2014,"W",FALSE,FALSE
"9240",2014,"B",FALSE,FALSE
"9241",2014,"P",FALSE,FALSE
"9242",2014,"A",FALSE,FALSE
"9243",2014,"B",FALSE,FALSE
"9244",2014,"B",TRUE,FALSE
"9245",2014,"B",FALSE,FALSE
"9246",2014,"B",FALSE,FALSE
"9247",2014,"B",FALSE,FALSE
"9248",2014,"W",FALSE,FALSE
"9249",2014,"B",FALSE,FALSE
"9250",2014,"B",TRUE,TRUE
"9251",2014,"B",FALSE,FALSE
"9252",2014,"Q",FALSE,FALSE
"9253",2014,"Q",FALSE,FALSE
"9254",2014,"B",FALSE,FALSE
"9255",2014,"B",FALSE,FALSE
"9256",2014,"Q",FALSE,FALSE
"9257",2014,"W",FALSE,FALSE
"9258",2014,"A",FALSE,FALSE
"9259",2014,"A",FALSE,FALSE
"9260",2014,"B",TRUE,TRUE
"9261",2014,"B",FALSE,FALSE
"9262",2014,"B",TRUE,FALSE
"9263",2014,"B",FALSE,FALSE
"9264",2014,"B",FALSE,FALSE
"9265",2014,"A",FALSE,FALSE
"9266",2014,"Q",FALSE,FALSE
"9267",2014,"A",FALSE,FALSE
"9268",2014,"B",FALSE,FALSE
"9269",2014,"B",FALSE,FALSE
"9270",2014,"B",TRUE,FALSE
"9271",2014,"Q",FALSE,FALSE
"9272",2014,"Q",FALSE,FALSE
"9273",2014,"B",FALSE,FALSE
"9274",2014,"B",FALSE,FALSE
"9275",2014,"B",FALSE,FALSE
"9276",2014,"Q",FALSE,FALSE
"9277",2014,"Q",FALSE,FALSE
"9278",2014,"Q",FALSE,FALSE
"9279",2014,"Q",FALSE,FALSE
"9280",2014,"B",FALSE,FALSE
"9281",2014,"B",FALSE,FALSE
"9282",2014,"W",TRUE,FALSE
"9283",2014,"B",TRUE,FALSE
"9284",2014,"Q",FALSE,FALSE
"9285",2014,"W",TRUE,TRUE
"9286",2014,"W",TRUE,TRUE
"9287",2014,"W",TRUE,TRUE
"9288",2014,"W",TRUE,TRUE
"9289",2014,"W",TRUE,TRUE
"9290",2014,"B",FALSE,FALSE
"9291",2014,"B",TRUE,FALSE
"9292",2014,"Q",FALSE,FALSE
"9293",2014,"B",FALSE,FALSE
"9294",2014,"W",FALSE,FALSE
"9295",2014,"Q",FALSE,FALSE
"9296",2014,"A",FALSE,FALSE
"9297",2014,"Q",FALSE,FALSE
"9298",2014,"Q",FALSE,FALSE
"9299",2014,"W",FALSE,FALSE
"9300",2014,"A",FALSE,FALSE
"9301",2014,"B",FALSE,TRUE
"9302",2014,"B",TRUE,FALSE
"9303",2014,"B",FALSE,TRUE
"9304",2014,"Q",TRUE,TRUE
"9305",2014,"B",TRUE,FALSE
"9306",2014,"Q",FALSE,FALSE
"9307",2014,"Q",FALSE,FALSE
"9308",2014,"W",FALSE,FALSE
"9309",2014,"Q",TRUE,FALSE
"9310",2014,"Q",FALSE,FALSE
"9311",2014,"U",TRUE,FALSE
"9312",2014,"W",FALSE,FALSE
"9313",2014,"W",FALSE,FALSE
"9314",2014,"Z",TRUE,FALSE
"9315",2014,"B",FALSE,FALSE
"9316",2014,"Q",TRUE,FALSE
"9317",2014,"Q",TRUE,FALSE
"9318",2014,"B",FALSE,FALSE
"9319",2014,"P",FALSE,FALSE
"9320",2014,"Q",TRUE,FALSE
"9321",2014,"W",FALSE,FALSE
"9322",2014,"B",FALSE,FALSE
"9323",2014,"B",FALSE,FALSE
"9324",2014,"Q",FALSE,FALSE
"9325",2014,"B",FALSE,FALSE
"9326",2014,"Q",TRUE,FALSE
"9327",2014,"Q",TRUE,FALSE
"9328",2014,"B",FALSE,FALSE
"9329",2014,"Q",TRUE,FALSE
"9330",2014,"B",FALSE,FALSE
"9331",2014,"B",FALSE,FALSE
"9332",2014,"P",TRUE,FALSE
"9333",2014,"Q",TRUE,FALSE
"9334",2014,"B",FALSE,FALSE
"9335",2014,"B",FALSE,FALSE
"9336",2014,"Q",TRUE,TRUE
"9337",2014,"B",TRUE,FALSE
"9338",2014,"Q",FALSE,FALSE
"9339",2014,"Q",FALSE,FALSE
"9340",2014,"A",TRUE,FALSE
"9341",2014,"B",FALSE,FALSE
"9342",2014,"B",FALSE,FALSE
"9343",2014,"B",FALSE,FALSE
"9344",2014,"B",FALSE,FALSE
"9345",2014,"W",TRUE,FALSE
"9346",2014,"Q",FALSE,TRUE
"9347",2014,"W",FALSE,FALSE
"9348",2014,"B",FALSE,FALSE
"9349",2014,"P",TRUE,FALSE
"9350",2014,"A",FALSE,FALSE
"9351",2014,"Q",TRUE,FALSE
"9352",2014,"Q",FALSE,FALSE
"9353",2014,"W",FALSE,FALSE
"9354",2014,"B",TRUE,FALSE
"9355",2014,"W",FALSE,FALSE
"9356",2014,"B",FALSE,FALSE
"9357",2014,"B",FALSE,FALSE
"9358",2014,"P",FALSE,FALSE
"9359",2014,"W",FALSE,FALSE
"9360",2014,"B",FALSE,FALSE
"9361",2014,"P",TRUE,FALSE
"9362",2014,"P",FALSE,FALSE
"9363",2014,"P",FALSE,FALSE
"9364",2014,"P",FALSE,FALSE
"9365",2014,"P",FALSE,FALSE
"9366",2014,"Q",FALSE,FALSE
"9367",2014,"W",TRUE,TRUE
"9368",2014,"W",TRUE,TRUE
"9369",2014,"Q",FALSE,FALSE
"9370",2014,"W",FALSE,TRUE
"9371",2014,"B",FALSE,FALSE
"9372",2014,"P",TRUE,FALSE
"9373",2014,"P",TRUE,FALSE
"9374",2014,"W",FALSE,FALSE
"9375",2014,"A",FALSE,FALSE
"9376",2014,"B",TRUE,FALSE
"9377",2014,"B",FALSE,FALSE
"9378",2014,"W",TRUE,FALSE
"9379",2014,"W",TRUE,FALSE
"9380",2014,"B",FALSE,FALSE
"9381",2014,"P",FALSE,FALSE
"9382",2014,"W",FALSE,FALSE
"9383",2014,"W",FALSE,FALSE
"9384",2014,"B",FALSE,FALSE
"9385",2014,"B",TRUE,FALSE
"9386",2014,"B",TRUE,FALSE
"9387",2014,"Q",FALSE,FALSE
"9388",2014,"P",FALSE,FALSE
"9389",2014,"Q",FALSE,FALSE
"9390",2014,"B",FALSE,FALSE
"9391",2014,"P",TRUE,FALSE
"9392",2014,"W",FALSE,FALSE
"9393",2014,"Q",FALSE,FALSE
"9394",2014,"Q",FALSE,FALSE
"9395",2014,"Q",FALSE,FALSE
"9396",2014,"B",FALSE,FALSE
"9397",2014,"B",FALSE,FALSE
"9398",2014,"B",FALSE,FALSE
"9399",2014,"B",FALSE,FALSE
"9400",2014,"Z",FALSE,FALSE
"9401",2014,"Z",FALSE,FALSE
"9402",2014,"B",TRUE,FALSE
"9403",2014,"B",TRUE,FALSE
"9404",2014,"B",TRUE,FALSE
"9405",2014,"B",FALSE,FALSE
"9406",2014,"Q",TRUE,FALSE
"9407",2014,"Q",TRUE,FALSE
"9408",2014,"Q",FALSE,FALSE
"9409",2014,"Q",FALSE,FALSE
"9410",2014,"W",FALSE,FALSE
"9411",2014,"P",TRUE,FALSE
"9412",2014,"B",FALSE,FALSE
"9413",2014,"B",TRUE,FALSE
"9414",2014,"Q",TRUE,FALSE
"9415",2014,"B",FALSE,FALSE
"9416",2014,"Q",TRUE,FALSE
"9417",2014,"Q",TRUE,FALSE
"9418",2014,"Q",FALSE,FALSE
"9419",2014,"Q",FALSE,FALSE
"9420",2014,"Q",FALSE,FALSE
"9421",2014,"Q",FALSE,FALSE
"9422",2014,"B",FALSE,FALSE
"9423",2014,"B",TRUE,FALSE
"9424",2014,"B",FALSE,FALSE
"9425",2014,"P",FALSE,FALSE
"9426",2014,"Q",FALSE,FALSE
"9427",2014,"Q",FALSE,FALSE
"9428",2014,"Q",FALSE,FALSE
"9429",2014,"Q",FALSE,FALSE
"9430",2014,"B",FALSE,FALSE
"9431",2014,"B",FALSE,FALSE
"9432",2014,"B",FALSE,FALSE
"9433",2014,"W",FALSE,FALSE
"9434",2014,"Q",FALSE,FALSE
"9435",2014,"B",FALSE,FALSE
"9436",2014,"Q",FALSE,FALSE
"9437",2014,"W",FALSE,FALSE
"9438",2014,"P",FALSE,FALSE
"9439",2014,"Q",FALSE,FALSE
"9440",2014,"B",FALSE,FALSE
"9441",2014,"B",FALSE,FALSE
"9442",2014,"B",FALSE,FALSE
"9443",2014,"B",FALSE,FALSE
"9444",2014,"B",FALSE,FALSE
"9445",2014,"Q",FALSE,FALSE
"9446",2014,"B",FALSE,FALSE
"9447",2014,"B",FALSE,FALSE
"9448",2014,"B",FALSE,FALSE
"9449",2014,"Q",FALSE,FALSE
"9450",2014,"Q",FALSE,FALSE
"9451",2014,"W",FALSE,FALSE
"9452",2014,"Q",FALSE,FALSE
"9453",2014,"W",TRUE,FALSE
"9454",2014,"W",FALSE,FALSE
"9455",2014,"W",FALSE,FALSE
"9456",2014,"A",FALSE,FALSE
"9457",2014,"W",FALSE,FALSE
"9458",2014,"B",TRUE,FALSE
"9459",2014,"Q",FALSE,FALSE
"9460",2014,"B",FALSE,FALSE
"9461",2014,"A",FALSE,FALSE
"9462",2014,"Q",TRUE,FALSE
"9463",2014,"Q",FALSE,FALSE
"9464",2014,"Q",FALSE,FALSE
"9465",2014,"B",FALSE,FALSE
"9466",2014,"Q",TRUE,FALSE
"9467",2014,"B",FALSE,FALSE
"9468",2014,"Q",FALSE,FALSE
"9469",2014,"Q",FALSE,FALSE
"9470",2014,"B",TRUE,FALSE
"9471",2014,"B",FALSE,FALSE
"9472",2014,"P",TRUE,TRUE
"9473",2014,"W",TRUE,FALSE
"9474",2014,"W",FALSE,FALSE
"9475",2014,"W",FALSE,FALSE
"9476",2014,"B",FALSE,FALSE
"9477",2014,"B",TRUE,FALSE
"9478",2014,"B",FALSE,FALSE
"9479",2014,"B",TRUE,FALSE
"9480",2014,"Z",TRUE,TRUE
"9481",2014,"B",TRUE,FALSE
"9482",2014,"B",FALSE,FALSE
"9483",2014,"U",FALSE,FALSE
"9484",2014,"W",FALSE,FALSE
"9485",2014,"B",FALSE,FALSE
"9486",2014,"Q",FALSE,FALSE
"9487",2014,"B",FALSE,FALSE
"9488",2014,"B",FALSE,FALSE
"9489",2014,"B",FALSE,FALSE
"9490",2014,"B",FALSE,FALSE
"9491",2014,"B",FALSE,FALSE
"9492",2014,"Z",TRUE,FALSE
"9493",2014,"B",FALSE,FALSE
"9494",2014,"P",TRUE,FALSE
"9495",2014,"Q",TRUE,FALSE
"9496",2014,"Q",TRUE,FALSE
"9497",2014,"Q",TRUE,FALSE
"9498",2014,"Q",TRUE,FALSE
"9499",2014,"Q",TRUE,FALSE
"9500",2014,"Q",TRUE,FALSE
"9501",2014,"B",FALSE,FALSE
"9502",2014,"Q",FALSE,FALSE
"9503",2014,"Q",TRUE,FALSE
"9504",2014,"Q",TRUE,FALSE
"9505",2014,"B",TRUE,FALSE
"9506",2014,"B",FALSE,FALSE
"9507",2014,"Z",TRUE,FALSE
"9508",2014,"Z",FALSE,FALSE
"9509",2014,"A",TRUE,FALSE
"9510",2014,"Q",FALSE,FALSE
"9511",2014,"W",TRUE,FALSE
"9512",2014,"P",TRUE,FALSE
"9513",2014,"B",FALSE,FALSE
"9514",2014,"A",FALSE,FALSE
"9515",2014,"Q",FALSE,FALSE
"9516",2014,"B",FALSE,FALSE
"9517",2014,"Q",FALSE,FALSE
"9518",2014,"B",FALSE,FALSE
"9519",2014,"A",FALSE,FALSE
"9520",2014,"A",FALSE,FALSE
"9521",2014,"Q",FALSE,FALSE
"9522",2014,"Z",FALSE,FALSE
"9523",2014,"Q",FALSE,FALSE
"9524",2014,"W",TRUE,TRUE
"9525",2014,"B",TRUE,FALSE
"9526",2014,"W",FALSE,FALSE
"9527",2014,"Q",FALSE,FALSE
"9528",2014,"Q",FALSE,FALSE
"9529",2014,"B",TRUE,FALSE
"9530",2014,"B",FALSE,FALSE
"9531",2014,"P",FALSE,FALSE
"9532",2014,"Q",FALSE,FALSE
"9533",2014,"Q",FALSE,FALSE
"9534",2014,"P",FALSE,FALSE
"9535",2014,"W",FALSE,FALSE
"9536",2014,"B",FALSE,FALSE
"9537",2014,"P",FALSE,FALSE
"9538",2014,"Q",FALSE,FALSE
"9539",2014,"W",FALSE,FALSE
"9540",2014,"A",FALSE,FALSE
"9541",2014,"A",FALSE,FALSE
"9542",2014,"A",FALSE,FALSE
"9543",2014,"W",FALSE,FALSE
"9544",2014,"Q",FALSE,FALSE
"9545",2014,"B",FALSE,FALSE
"9546",2014,"B",FALSE,FALSE
"9547",2014,"Q",FALSE,FALSE
"9548",2014,"Q",TRUE,FALSE
"9549",2014,"B",TRUE,FALSE
"9550",2014,"Q",FALSE,FALSE
"9551",2014,"B",FALSE,FALSE
"9552",2014,"B",FALSE,FALSE
"9553",2014,"B",FALSE,FALSE
"9554",2014,"B",FALSE,FALSE
"9555",2014,"B",FALSE,FALSE
"9556",2014,"B",FALSE,FALSE
"9557",2014,"B",FALSE,FALSE
"9558",2014,"B",FALSE,FALSE
"9559",2014,"B",FALSE,FALSE
"9560",2014,"B",FALSE,FALSE
"9561",2014,"B",FALSE,FALSE
"9562",2014,"B",FALSE,FALSE
"9563",2014,"B",TRUE,FALSE
"9564",2014,"B",TRUE,FALSE
"9565",2014,"Q",FALSE,FALSE
"9566",2014,"Q",FALSE,FALSE
"9567",2014,"B",FALSE,FALSE
"9568",2014,"B",FALSE,FALSE
"9569",2014,"B",TRUE,FALSE
"9570",2014,"U",TRUE,FALSE
"9571",2014,"B",FALSE,FALSE
"9572",2014,"U",FALSE,FALSE
"9573",2014,"B",FALSE,FALSE
"9574",2014,"B",FALSE,FALSE
"9575",2014,"B",FALSE,FALSE
"9576",2014,"W",FALSE,FALSE
"9577",2014,"B",FALSE,FALSE
"9578",2014,"B",FALSE,FALSE
"9579",2014,"B",FALSE,FALSE
"9580",2014,"B",FALSE,FALSE
"9581",2014,"B",TRUE,FALSE
"9582",2014,"B",TRUE,FALSE
"9583",2014,"B",FALSE,FALSE
"9584",2014,"B",FALSE,FALSE
"9585",2014,"Q",FALSE,FALSE
"9586",2014,"Q",FALSE,FALSE
"9587",2014,"Q",FALSE,FALSE
"9588",2014,"B",TRUE,FALSE
"9589",2014,"Q",FALSE,FALSE
"9590",2014,"B",FALSE,FALSE
"9591",2014,"B",FALSE,FALSE
"9592",2014,"P",FALSE,FALSE
"9593",2014,"B",FALSE,FALSE
"9594",2014,"B",TRUE,FALSE
"9595",2014,"B",FALSE,FALSE
"9596",2014,"B",FALSE,FALSE
"9597",2014,"B",FALSE,FALSE
"9598",2014,"Q",FALSE,FALSE
"9599",2014,"B",FALSE,FALSE
"9600",2014,"Z",FALSE,FALSE
"9601",2014,"B",TRUE,FALSE
"9602",2014,"W",FALSE,FALSE
"9603",2014,"Z",TRUE,FALSE
"9604",2014,"P",TRUE,TRUE
"9605",2014,"B",FALSE,FALSE
"9606",2014,"B",FALSE,FALSE
"9607",2014,"B",TRUE,FALSE
"9608",2014,"Q",TRUE,FALSE
"9609",2014,"Q",TRUE,FALSE
"9610",2014,"B",TRUE,FALSE
"9611",2014,"Q",TRUE,FALSE
"9612",2014,"Q",TRUE,FALSE
"9613",2014,"A",FALSE,FALSE
"9614",2014,"B",TRUE,FALSE
"9615",2014,"Q",TRUE,FALSE
"9616",2014,"B",FALSE,FALSE
"9617",2014,"B",FALSE,FALSE
"9618",2014,"B",FALSE,FALSE
"9619",2014,"B",FALSE,FALSE
"9620",2014,"P",FALSE,FALSE
"9621",2014,"Q",FALSE,FALSE
"9622",2014,"Q",FALSE,FALSE
"9623",2014,"P",FALSE,FALSE
"9624",2014,"P",FALSE,FALSE
"9625",2014,"Q",FALSE,FALSE
"9626",2014,"B",TRUE,FALSE
"9627",2014,"B",TRUE,FALSE
"9628",2014,"B",TRUE,FALSE
"9629",2014,"B",TRUE,FALSE
"9630",2014,"Q",TRUE,FALSE
"9631",2014,"Q",FALSE,FALSE
"9632",2014,"W",FALSE,FALSE
"9633",2014,"A",FALSE,FALSE
"9634",2014,"A",FALSE,FALSE
"9635",2014,"W",FALSE,FALSE
"9636",2014,"B",TRUE,FALSE
"9637",2014,"B",FALSE,FALSE
"9638",2014,"B",FALSE,FALSE
"9639",2014,"B",FALSE,FALSE
"9640",2014,"A",FALSE,FALSE
"9641",2014,"W",FALSE,TRUE
"9642",2014,"W",FALSE,FALSE
"9643",2014,"W",FALSE,FALSE
"9644",2014,"W",FALSE,FALSE
"9645",2014,"A",FALSE,FALSE
"9646",2014,"W",FALSE,FALSE
"9647",2014,"A",FALSE,FALSE
"9648",2014,"B",FALSE,FALSE
"9649",2014,"Q",FALSE,FALSE
"9650",2014,"Z",FALSE,FALSE
"9651",2014,"Q",FALSE,FALSE
"9652",2014,"W",FALSE,FALSE
"9653",2014,"B",FALSE,FALSE
"9654",2014,"W",FALSE,TRUE
"9655",2014,"A",FALSE,FALSE
"9656",2014,"Q",FALSE,FALSE
"9657",2014,"W",FALSE,FALSE
"9658",2014,"W",FALSE,FALSE
"9659",2014,"Q",FALSE,FALSE
"9660",2014,"U",FALSE,FALSE
"9661",2014,"U",FALSE,FALSE
"9662",2014,"Q",TRUE,FALSE
"9663",2014,"Q",TRUE,FALSE
"9664",2014,"Q",TRUE,FALSE
"9665",2014,"W",FALSE,FALSE
"9666",2014,"Q",FALSE,FALSE
"9667",2014,"A",FALSE,FALSE
"9668",2014,"B",FALSE,FALSE
"9669",2014,"B",FALSE,FALSE
"9670",2014,"B",FALSE,FALSE
"9671",2014,"Q",FALSE,FALSE
"9672",2014,"W",TRUE,FALSE
"9673",2014,"B",FALSE,FALSE
"9674",2014,"B",FALSE,FALSE
"9675",2014,"Q",FALSE,FALSE
"9676",2014,"B",FALSE,FALSE
"9677",2014,"B",FALSE,FALSE
"9678",2014,"Q",FALSE,FALSE
"9679",2014,"B",TRUE,FALSE
"9680",2014,"B",FALSE,FALSE
"9681",2014,"B",FALSE,FALSE
"9682",2014,"B",FALSE,FALSE
"9683",2014,"B",FALSE,FALSE
"9684",2014,"P",TRUE,FALSE
"9685",2014,"Q",FALSE,FALSE
"9686",2014,"B",FALSE,FALSE
"9687",2014,"B",FALSE,FALSE
"9688",2014,"B",FALSE,FALSE
"9689",2014,"B",FALSE,FALSE
"9690",2014,"B",FALSE,FALSE
"9691",2014,"Q",FALSE,FALSE
"9692",2014,"Q",FALSE,FALSE
"9693",2014,"B",FALSE,FALSE
"9694",2014,"B",FALSE,FALSE
"9695",2014,"Q",FALSE,FALSE
"9696",2014,"B",FALSE,FALSE
"9697",2014,"Q",FALSE,FALSE
"9698",2014,"B",FALSE,FALSE
"9699",2014,"B",FALSE,FALSE
"9700",2014,"B",TRUE,FALSE
"9701",2014,"P",TRUE,FALSE
"9702",2014,"P",TRUE,FALSE
"9703",2014,"B",TRUE,FALSE
"9704",2014,"B",TRUE,FALSE
"9705",2014,"Q",FALSE,FALSE
"9706",2014,"Q",FALSE,FALSE
"9707",2014,"B",FALSE,FALSE
"9708",2014,"U",FALSE,FALSE
"9709",2014,"I",TRUE,FALSE
"9710",2014,"Q",TRUE,FALSE
"9711",2014,"B",TRUE,FALSE
"9712",2014,"B",FALSE,FALSE
"9713",2014,"W",FALSE,FALSE
"9714",2014,"W",FALSE,FALSE
"9715",2014,"B",TRUE,FALSE
"9716",2014,"B",FALSE,FALSE
"9717",2014,"B",FALSE,FALSE
"9718",2014,"A",FALSE,FALSE
"9719",2014,"B",FALSE,FALSE
"9720",2014,"B",FALSE,TRUE
"9721",2014,"B",FALSE,FALSE
"9722",2014,"A",FALSE,FALSE
"9723",2014,"W",FALSE,FALSE
"9724",2014,"B",FALSE,FALSE
"9725",2014,"W",FALSE,FALSE
"9726",2014,"Q",FALSE,FALSE
"9727",2014,"B",FALSE,FALSE
"9728",2014,"B",FALSE,FALSE
"9729",2014,"W",FALSE,FALSE
"9730",2014,"W",FALSE,FALSE
"9731",2014,"A",FALSE,FALSE
"9732",2014,"W",FALSE,FALSE
"9733",2014,"B",FALSE,FALSE
"9734",2014,"B",FALSE,FALSE
"9735",2014,"B",FALSE,FALSE
"9736",2014,"B",FALSE,FALSE
"9737",2014,"A",FALSE,FALSE
"9738",2014,"B",FALSE,FALSE
"9739",2014,"B",FALSE,FALSE
"9740",2014,"B",TRUE,FALSE
"9741",2014,"B",FALSE,FALSE
"9742",2014,"B",TRUE,FALSE
"9743",2014,"Q",FALSE,FALSE
"9744",2014,"W",FALSE,FALSE
"9745",2014,"W",FALSE,FALSE
"9746",2014,"Q",FALSE,FALSE
"9747",2014,"Q",FALSE,TRUE
"9748",2014,"Q",TRUE,FALSE
"9749",2014,"B",TRUE,FALSE
"9750",2014,"B",TRUE,FALSE
"9751",2014,"Q",TRUE,FALSE
"9752",2014,"Q",FALSE,FALSE
"9753",2014,"B",FALSE,FALSE
"9754",2014,"Q",FALSE,FALSE
"9755",2014,"B",FALSE,FALSE
"9756",2014,"B",FALSE,FALSE
"9757",2014,"W",FALSE,FALSE
"9758",2014,"B",TRUE,FALSE
"9759",2014,"W",TRUE,FALSE
"9760",2014,"W",FALSE,FALSE
"9761",2014,"A",FALSE,FALSE
"9762",2014,"W",FALSE,FALSE
"9763",2014,"Q",FALSE,FALSE
"9764",2014,"Q",FALSE,FALSE
"9765",2014,"Q",FALSE,FALSE
"9766",2014,"W",FALSE,FALSE
"9767",2014,"B",FALSE,FALSE
"9768",2014,"B",FALSE,FALSE
"9769",2014,"B",FALSE,FALSE
"9770",2014,"B",FALSE,FALSE
"9771",2014,"B",FALSE,FALSE
"9772",2014,"B",FALSE,FALSE
"9773",2014,"B",FALSE,FALSE
"9774",2014,"B",FALSE,FALSE
"9775",2014,"B",TRUE,FALSE
"9776",2014,"B",FALSE,FALSE
"9777",2014,"B",FALSE,FALSE
"9778",2014,"B",TRUE,FALSE
"9779",2014,"B",FALSE,FALSE
"9780",2014,"W",FALSE,FALSE
"9781",2014,"A",FALSE,FALSE
"9782",2014,"B",TRUE,FALSE
"9783",2014,"P",FALSE,FALSE
"9784",2014,"W",FALSE,FALSE
"9785",2014,"A",FALSE,FALSE
"9786",2014,"U",FALSE,FALSE
"9787",2014,"Q",FALSE,FALSE
"9788",2014,"A",FALSE,FALSE
"9789",2014,"A",FALSE,FALSE
"9790",2014,"B",FALSE,FALSE
"9791",2014,"P",FALSE,FALSE
"9792",2014,"W",FALSE,FALSE
"9793",2014,"Q",FALSE,FALSE
"9794",2014,"Z",FALSE,FALSE
"9795",2014,"Q",FALSE,FALSE
"9796",2014,"Q",FALSE,FALSE
"9797",2014,"Q",TRUE,FALSE
"9798",2014,"B",FALSE,FALSE
"9799",2014,"B",FALSE,FALSE
"9800",2014,"B",TRUE,FALSE
"9801",2014,"B",FALSE,FALSE
"9802",2014,"B",TRUE,TRUE
"9803",2014,"B",FALSE,FALSE
"9804",2014,"B",FALSE,FALSE
"9805",2014,"B",FALSE,FALSE
"9806",2014,"Q",FALSE,FALSE
"9807",2014,"Q",FALSE,FALSE
"9808",2014,"U",FALSE,FALSE
"9809",2014,"P",FALSE,FALSE
"9810",2014,"B",FALSE,FALSE
"9811",2014,"Q",FALSE,FALSE
"9812",2014,"Q",TRUE,FALSE
"9813",2014,"B",FALSE,FALSE
"9814",2014,"B",FALSE,FALSE
"9815",2014,"B",FALSE,FALSE
"9816",2014,"B",FALSE,FALSE
"9817",2014,"Q",FALSE,FALSE
"9818",2014,"Q",FALSE,FALSE
"9819",2014,"B",FALSE,FALSE
"9820",2014,"P",FALSE,FALSE
"9821",2014,"B",FALSE,FALSE
"9822",2014,"B",TRUE,FALSE
"9823",2014,"B",FALSE,FALSE
"9824",2014,"B",FALSE,FALSE
"9825",2014,"A",TRUE,FALSE
"9826",2014,"B",FALSE,FALSE
"9827",2014,"B",FALSE,FALSE
"9828",2014,"B",FALSE,FALSE
"9829",2014,"B",FALSE,FALSE
"9830",2014,"W",TRUE,TRUE
"9831",2014,"B",FALSE,FALSE
"9832",2014,"B",FALSE,FALSE
"9833",2014,"Z",TRUE,FALSE
"9834",2014,"B",FALSE,FALSE
"9835",2014,"W",TRUE,FALSE
"9836",2014,"B",FALSE,FALSE
"9837",2014,"Q",FALSE,FALSE
"9838",2014,"Q",FALSE,FALSE
"9839",2014,"B",FALSE,FALSE
"9840",2014,"B",FALSE,FALSE
"9841",2014,"B",FALSE,FALSE
"9842",2014,"B",TRUE,FALSE
"9843",2014,"P",TRUE,FALSE
"9844",2014,"P",TRUE,FALSE
"9845",2014,"Q",FALSE,FALSE
"9846",2014,"Q",FALSE,FALSE
"9847",2014,"Q",FALSE,FALSE
"9848",2014,"B",TRUE,FALSE
"9849",2014,"B",TRUE,FALSE
"9850",2014,"B",FALSE,FALSE
"9851",2014,"B",FALSE,FALSE
"9852",2014,"B",FALSE,FALSE
"9853",2014,"B",FALSE,FALSE
"9854",2014,"B",FALSE,FALSE
"9855",2014,"B",TRUE,FALSE
"9856",2014,"Q",FALSE,FALSE
"9857",2014,"B",FALSE,FALSE
"9858",2014,"W",FALSE,TRUE
"9859",2014,"Q",FALSE,FALSE
"9860",2014,"B",FALSE,FALSE
"9861",2014,"B",FALSE,FALSE
"9862",2014,"B",FALSE,FALSE
"9863",2014,"B",FALSE,FALSE
"9864",2014,"Q",FALSE,FALSE
"9865",2014,"Q",FALSE,FALSE
"9866",2014,"Q",FALSE,TRUE
"9867",2014,"P",FALSE,FALSE
"9868",2014,"B",TRUE,FALSE
"9869",2014,"W",TRUE,FALSE
"9870",2014,"Q",FALSE,FALSE
"9871",2014,"Q",FALSE,FALSE
"9872",2014,"Q",FALSE,FALSE
"9873",2014,"B",FALSE,FALSE
"9874",2014,"Q",TRUE,FALSE
"9875",2014,"Q",TRUE,FALSE
"9876",2014,"Q",TRUE,FALSE
"9877",2014,"P",FALSE,FALSE
"9878",2014,"Q",FALSE,FALSE
"9879",2014,"W",FALSE,FALSE
"9880",2014,"B",FALSE,FALSE
"9881",2014,"Q",FALSE,FALSE
"9882",2014,"B",FALSE,FALSE
"9883",2014,"B",FALSE,FALSE
"9884",2014,"W",FALSE,FALSE
"9885",2014,"B",FALSE,FALSE
"9886",2014,"B",FALSE,FALSE
"9887",2014,"A",FALSE,FALSE
"9888",2014,"A",FALSE,FALSE
"9889",2014,"B",FALSE,FALSE
"9890",2014,"B",FALSE,FALSE
"9891",2014,"A",FALSE,FALSE
"9892",2014,"A",FALSE,FALSE
"9893",2014,"Q",FALSE,FALSE
"9894",2014,"B",FALSE,FALSE
"9895",2014,"B",FALSE,FALSE
"9896",2014,"B",TRUE,FALSE
"9897",2014,"B",TRUE,FALSE
"9898",2014,"B",FALSE,FALSE
"9899",2014,"W",TRUE,FALSE
"9900",2014,"B",FALSE,FALSE
"9901",2014,"Q",FALSE,FALSE
"9902",2014,"Q",FALSE,FALSE
"9903",2014,"W",FALSE,FALSE
"9904",2014,"B",FALSE,FALSE
"9905",2014,"B",FALSE,FALSE
"9906",2014,"Q",FALSE,FALSE
"9907",2014,"B",FALSE,FALSE
"9908",2014,"B",FALSE,FALSE
"9909",2014,"A",FALSE,FALSE
"9910",2014,"B",FALSE,FALSE
"9911",2014,"P",TRUE,FALSE
"9912",2014,"Q",FALSE,FALSE
"9913",2014,"B",FALSE,FALSE
